id,budget,popularity,runtime,revenue,month,day,year
1638,25000000,6.851628,92.0,4152230,4,30,1999
1639,0,8.271179,129.0,30231200,1,31,2008
1640,17000000,5.772293,101.0,78247647,4,28,1989
1641,4600000,4.342418,186.0,25000000,7,12,2013
1642,4500000,7.522655,86.0,1261000,6,5,1986
1643,110000000,17.159576,119.0,333011068,12,11,1997
1644,61000000,41.225769,132.0,311256926,9,9,2015
1645,1000000,7.666558,129.0,34522221,9,30,2011
1646,0,4.13905,144.0,3692836,10,18,1996
1647,20000000,17.136672,104.0,35739755,7,28,1993
1648,15000000,15.388875,100.0,78054825,8,6,2011
1649,500000,0.321515,95.0,10300,6,6,1997
1650,7000000,7.738924,106.0,2697930,9,16,2005
1651,1400000,12.06308,138.0,63463,11,9,1950
1652,0,9.206356,107.0,21890845,2,10,1996
1653,5000000,1.564774,100.0,4710749,2,4,1998
1654,20000000,9.502332,98.0,11341016,4,16,2004
1655,0,1.322781,107.0,1261947,11,15,2012
1656,22000000,13.966833,121.0,12000000,6,24,1977
1657,18000000,4.19356,141.0,62000000,8,9,2013
1658,12500000,9.543004,100.0,49002684,2,14,2014
1659,0,1.773963,86.0,83398,6,25,2007
1660,20000000,1.057387,93.0,8178569,11,12,1982
1661,4000000,12.410427,136.0,13275000,7,7,1959
1662,14000000,5.355452,126.0,35856053,12,20,1981
1663,360000,1.345165,113.0,36000000,8,18,1967
1664,25000000,10.932786,94.0,15502112,7,19,1985
1665,48000000,8.781588,93.0,90383208,10,19,2000
1666,16400000,19.905716,129.0,235860116,6,2,1989
1667,18000000,11.720358,127.0,5887457,9,27,1994
1668,0,8.513889,104.0,596349,8,31,1949
1669,700000,9.47666,171.0,7830611,9,12,1994
1670,2000000,8.367858,89.0,58510,9,12,2012
1671,20000000,11.11946,116.0,24145613,10,1,2010
1672,15000000,12.860385,101.0,24769466,5,3,1996
1673,10000000,7.676017,100.0,66821036,11,11,2010
1674,185000000,123.167259,152.0,1004558444,7,16,2008
1675,28000000,5.715737,90.0,77516304,10,5,2001
1676,20000000,9.059459,94.0,7237794,9,12,1989
1677,1900000,1.075939,104.0,2070806,8,17,2000
1678,25000000,8.383246,120.0,24902723,8,6,2015
1679,8500000,10.990614,107.0,770706,1,2,2014
1680,60000,14.838386,81.0,248000000,7,14,1999
1681,180000,7.523517,89.0,900000,8,1,1997
1682,16000000,3.859495,127.0,81452156,12,22,1995
1683,11000000,7.715908,81.0,13276953,1,24,2001
1684,0,0.000308,105.0,1878561,3,29,1985
1685,2153912,0.334881,83.0,4864560,2,27,2014
1686,60000000,11.131917,124.0,159330280,11,14,1997
1687,3000000,6.09018,133.0,9012000,8,26,1948
1688,0,1.437622,79.0,1718328,8,19,1993
1689,41000000,12.929653,105.0,91636986,3,20,2009
1690,0,0.326486,98.0,457163,9,13,1972
1691,0,10.001517,108.0,5240,9,4,2014
1692,7000000,12.61469,98.0,60611975,4,5,1996
1693,20000000,0.69162,98.0,2297493,7,31,1981
1694,5000000,5.147819,89.0,42000000,3,31,1996
1695,521873,1.668794,127.0,1013926,6,24,2016
1696,34000000,228.032744,113.0,224511319,6,28,2017
1697,0,6.586401,115.0,5000000,2,21,1990
1698,0,5.860319,132.0,21621000,1,31,1992
1699,50000000,10.563152,124.0,120081841,12,22,2011
1700,20000000,18.006896,105.0,117760134,4,12,2007
1701,0,9.968395,135.0,7286388,12,30,1992
1702,0,1.784682,77.0,7424,9,25,2013
1703,0,2.083318,86.0,64227,1,1,1988
1704,3837625,0.749665,103.0,3867000,10,19,2010
1705,42000000,10.174298,100.0,89162162,3,11,2011
1706,0,1.210627,108.0,7218340,12,20,1985
1707,0,10.847383,141.0,5800000,3,17,1959
1708,20000000,4.444724,101.0,17432163,1,17,2003
1709,120000000,5.458387,121.0,48668907,12,17,2010
1710,45000000,9.875573,95.0,56070433,5,13,2005
1711,15000000,7.390012,130.0,42724017,12,15,1986
1712,1000000,6.107378,87.0,9318,9,12,2014
1713,50000000,6.572049,99.0,8342132,9,24,2005
1714,0,11.485473,115.0,101191884,1,31,2003
1715,5000000,1.629796,80.0,2091037,12,10,1982
1716,152000000,146.161786,140.0,369907963,7,11,2017
1717,0,5.435993,96.0,5101756,3,20,2009
1718,120000000,10.246549,102.0,242688965,1,30,2014
1719,3347850,2.906503,108.0,1248748,4,1,2011
1720,4437508,3.779077,155.0,2804874,9,14,2012
1721,0,5.773277,117.0,85313124,6,21,1985
1722,94000000,5.310558,116.0,54744738,4,27,2001
1723,40000000,9.832342,93.0,51070807,1,13,2011
1724,120000000,17.246484,100.0,167977596,8,5,2015
1725,0,9.590695,128.0,27634716,11,24,1974
1726,45000000,7.288046,95.0,124914842,7,2,2003
1727,14000000,6.892056,91.0,39673161,4,12,1991
1728,8000000,11.23915,92.0,10848783,9,3,2009
1729,10000000,6.452069,102.0,3665069,9,10,2011
1730,5200000,1.891138,163.0,13000000,8,22,1998
1731,4000000,10.067238,90.0,1440000,1,19,2017
1732,3900000,0.562097,199.0,4900000,2,18,2000
1733,5500000,1.250293,140.0,47000000,9,13,2013
1734,25000000,6.710598,105.0,34100000,4,9,2010
1735,40000000,13.043999,118.0,244527583,5,25,1990
1736,63000000,8.863776,127.0,920100000,6,11,1993
1737,5000000,5.957998,121.0,23507567,4,1,2016
1738,2000000,2.812182,90.0,120620,9,12,2004
1739,0,9.64078,112.0,46434570,12,4,1992
1740,38000000,6.456233,98.0,122417389,12,19,1997
1741,0,5.66966,119.0,26079312,8,3,1979
1742,15000000,1.158196,111.0,163169,5,11,2001
1743,30000000,9.128905,105.0,25480490,8,22,1997
1744,48000000,7.198455,104.0,20915465,5,28,1993
1745,50000000,17.887943,141.0,83719388,10,8,2014
1746,6400000,19.293562,108.0,78371200,10,26,1984
1747,750000,1.500013,98.0,4000000,7,4,2005
1748,9000000,9.202416,84.0,18663238,8,11,2011
1749,0,2.033354,86.0,666045,8,8,2008
1750,5000000,4.206655,119.0,26144,5,13,2015
1751,1000000,2.709403,109.0,6933459,8,4,1993
1752,17820000,9.482248,94.0,14054361,1,28,2004
1753,50000000,12.508518,99.0,16671505,7,1,1994
1754,0,1.812899,99.0,20666,5,13,2010
1755,2,2.466066,95.0,1,9,28,1995
1756,14000000,0.964715,94.0,9216,8,24,2007
1757,0,1.528202,108.0,88658655,8,11,2016
1758,1300000,0.044561,135.0,639000,2,22,2006
1759,0,3.367276,96.0,718490,10,6,1995
1760,130000000,14.89499,120.0,276572938,8,8,2012
1761,290000,0.140491,85.0,596000,4,7,1928
1762,190000000,27.275687,137.0,1506249360,4,1,2015
1763,2600000,13.233262,93.0,119500000,2,7,1974
1764,250000,8.168456,68.0,2500000,1,21,1921
1765,3000000,8.851646,161.0,27200000,10,2,1957
1766,0,4.290624,120.0,14631377,9,24,2009
1767,0,0.371679,158.0,1486992,7,13,2001
1768,0,2.345336,91.0,8533973,1,12,1990
1769,16000000,7.108555,87.0,76514050,1,9,2009
1770,0,11.443544,73.0,7900000,8,8,2006
1771,0,11.002046,115.0,7025496,10,27,1995
1772,13400000,1.223071,100.0,16700000,12,29,2010
1773,65000000,17.015539,104.0,262797249,12,15,1995
1774,0,10.752519,98.0,1133031,7,6,2016
1775,35000000,7.79014,122.0,74558115,10,19,2001
1776,5000000,14.970485,97.0,9114264,9,23,2013
1777,1070000,0.170074,95.0,570000,5,28,1998
1778,3000000,2.850011,89.0,13308,9,2,2002
1779,35000000,6.966505,110.0,17508518,3,28,2014
1780,14600000,12.989627,101.0,70906973,2,11,1993
1781,5000000,12.158424,110.0,110000000,5,18,2000
1782,18000000,6.971611,80.0,5602431,2,16,2010
1783,6000000,11.186981,105.0,1305195,10,19,2016
1784,97000000,54.581997,137.0,616801808,2,28,2017
1785,11000000,10.3919,118.0,10032765,12,17,1993
1786,0,0.626528,105.0,268431,11,19,2008
1787,0,1.53188,103.0,94633,4,16,1999
1788,0,4.782755,101.0,382267,5,5,2006
1789,11000000,23.37742,117.0,104931801,5,25,1979
1790,2500000,11.591462,119.0,11403529,3,28,1963
1791,5000000,5.830675,99.0,19905359,3,17,1981
1792,2159280,8.651053,80.0,15298355,10,25,2013
1793,7000000,5.552946,112.0,8349430,6,9,1995
1794,0,7.970312,145.0,25461,7,12,2000
1795,10831173,4.480723,106.0,10654385,3,18,2011
1796,13360000,8.717661,118.0,2000000,5,20,2015
1797,55000000,13.776068,134.0,95000000,10,10,2013
1798,20000000,9.188583,113.0,208588,3,31,2015
1799,5000000,6.370495,113.0,34725000,6,3,1983
1800,0,14.38601,129.0,66995253,9,18,2009
1801,5,0.00188,141.0,135,1,1,1999
1802,3500000,0.556435,90.0,9247881,11,25,1998
1803,30000000,10.596719,107.0,42886719,4,22,2005
1804,2500,0.404753,78.0,15425,3,12,2007
1805,3800000,8.070589,126.0,4307000,1,24,1948
1806,0,10.274376,112.0,33461269,8,10,1990
1807,14000000,5.113573,149.0,46495,9,30,2011
1808,4000000,7.274237,115.0,10785801,1,26,2008
1809,0,1.512013,150.0,217201,10,22,2002
1810,135000000,11.72545,134.0,163794509,7,27,2006
1811,0,5.337351,111.0,2293798,10,8,2012
1812,200000000,20.818907,109.0,435000000,7,2,2003
1813,0,11.106754,121.0,14393902,10,11,1985
1814,0,5.917685,86.0,47301471,1,30,2008
1815,2700000,0.677253,117.0,4635143,10,1,1994
1816,48000000,8.338222,147.0,207515725,12,27,2000
1817,0,6.328119,106.0,288312,6,15,2012
1818,2000000,1.188935,89.0,33700,5,14,2003
1819,120000000,14.072511,142.0,649398328,5,15,2002
1820,0,0.518078,91.0,314195,9,2,2002
1821,500000,2.317528,88.0,220151,1,31,2007
1822,0,0.525869,120.0,62153,4,12,2002
1823,4000000,5.681582,111.0,2826523,11,7,1986
1824,1500000,8.708789,86.0,173066,10,1,2007
1825,19000000,2.824367,188.0,4750000,3,24,1964
1826,0,5.79907,81.0,5765562,1,12,1990
1827,6000000,4.619068,105.0,24078196,6,7,1990
1828,0,0.418197,133.0,33053559,11,11,2005
1829,50000000,9.645801,120.0,56714147,4,19,2002
1830,0,6.653254,96.0,19776159,2,9,2007
1831,70000000,8.919469,116.0,309457509,7,30,1999
1832,6500000,0.877477,102.0,9816332,1,19,2011
1833,1250000,12.74564,129.0,36144000,10,14,1972
1834,0,3.631863,124.0,1200627,8,5,2015
1835,0,1.298224,96.0,102780,9,14,1993
1836,3000000,8.733192,97.0,7282851,7,8,1988
1837,60000000,7.094624,101.0,73174566,9,11,2008
1838,30000000,11.552956,109.0,35294470,1,19,2005
1839,200000000,13.67812,106.0,586090727,10,30,2008
1840,0,1.655202,156.0,138913,2,3,2006
1841,130000000,12.204174,105.0,117831631,2,18,2014
1842,15000000,9.747452,89.0,6405245,8,21,2009
1843,0,9.987072,105.0,27900000,12,16,1983
1844,0,1.907938,106.0,5405313,4,1,1999
1845,9000000,1.494688,97.0,1046166,8,26,2005
1846,1500000,6.939994,97.0,14697005,4,20,1989
1847,4000000,3.92107,103.0,530048,11,17,2008
1848,0,0.540436,86.0,209935,9,15,1995
1849,17000000,12.494394,170.0,72070731,10,21,1964
1850,3230939,1.937874,162.0,18000000,4,3,2009
1851,0,6.741159,94.0,6538177,1,6,2006
1852,14000000,12.243528,97.0,38574362,9,19,2000
1853,0,3.928278,93.0,3090862,10,25,2002
1854,0,11.266569,90.0,50504655,11,25,1987
1855,9000000,9.51953,104.0,18803648,11,18,2016
1856,16000000,6.493474,91.0,24377151,9,29,2007
1857,170000000,21.259,125.0,400062763,12,10,2010
1858,0,4.67525,114.0,1805884,8,31,2000
1859,1549000,4.331811,107.0,7096000,5,12,2005
1860,12000000,8.960713,93.0,32726956,6,28,2012
1861,6500000,2.12989,104.0,566736,4,24,1981
1862,170000000,18.717704,136.0,714766572,3,20,2014
1863,50000000,9.35239,101.0,66002004,6,22,2005
1864,3700000,13.505066,98.0,3338228,11,3,2006
1865,0,7.65458,93.0,181466833,3,24,2004
1866,19000000,14.9837,96.0,85241496,7,27,2016
1867,125000000,33.704935,110.0,407778013,6,6,2017
1868,0,7.444848,92.0,17037887,4,27,1990
1869,108000000,25.62993,141.0,630161890,9,30,2015
1870,10000000,7.873018,137.0,100489151,3,5,1970
1871,8000000,2.404818,115.0,10400000,5,3,1991
1872,37000000,16.414239,108.0,215394738,6,15,1989
1873,17000000,6.815147,171.0,10006806,2,5,1988
1874,0,14.164519,133.0,72287783,9,27,2013
1875,0,0.229233,0.0,1,1,1,2007
1876,80000000,13.666488,90.0,68514844,11,14,2003
1877,5000000,3.007842,98.0,742898,9,5,2003
1878,19800000,11.313659,103.0,41296320,9,10,2014
1879,8000000,3.851653,112.0,53086,2,12,2014
1880,40000000,16.478036,138.0,251171807,12,12,2013
1881,210000000,0.867943,104.0,459359555,5,24,2006
1882,0,6.175627,109.0,20240128,2,2,1990
1883,0,5.279919,108.0,20642922,3,13,1975
1884,30000000,7.857666,115.0,17137302,9,7,2013
1885,12000000,5.799628,119.0,23,9,9,2003
1886,0,6.715019,103.0,1535558,10,28,1997
1887,15000000,11.440948,100.0,133432856,5,15,2011
1888,7000000,4.955317,103.0,573335,10,2,2015
1889,2300000,2.01799,107.0,11000000,7,13,1951
1890,20000000,11.069679,133.0,13204291,7,25,2008
1891,0,0.217441,90.0,320395,3,13,2014
1892,5000000,0.889745,110.0,125400,10,30,1987
1893,15000000,9.288013,99.0,40105542,9,4,2009
1894,12000,5.738871,93.0,6000000,3,12,1972
1895,0,2.03644,86.0,849915,3,1,1985
1896,700000,8.407369,94.0,3000000,7,16,1958
1897,35000000,8.33756,123.0,69823199,3,27,2008
1898,7000000,7.523098,93.0,54600000,9,16,2005
1899,0,2.115753,108.0,6488144,2,2,1990
1900,0,2.06066,150.0,355962,11,25,2005
1901,105000000,13.99377,109.0,266000000,2,22,2008
1902,0,0.100465,88.0,251058,9,7,2001
1903,80000000,11.35779,110.0,230685453,6,19,2008
1904,3000000,0.702712,99.0,4800080,12,10,2010
1905,0,9.296024,110.0,49998613,6,5,1987
1906,0,6.073468,95.0,15429177,4,26,1991
1907,0,7.597475,93.0,200406,4,4,2014
1908,48000000,6.74468,101.0,112462508,1,14,2010
1909,30000000,12.840798,131.0,152427960,5,24,1985
1910,0,6.122067,102.0,1179002,1,31,1997
1911,180000000,11.481379,113.0,372234864,12,4,2007
1912,0,0.077653,75.0,67821,4,1,2011
1913,0,7.131568,148.0,25147786,10,20,2010
1914,6500000,4.136105,96.0,1548955,7,23,2004
1915,56000000,5.374563,214.0,12923936,2,21,2003
1916,0,2.156134,90.0,3462,11,10,2012
1917,12000000,16.415498,154.0,39673162,12,24,1997
1918,592,0.286719,137.0,1,8,26,1925
1919,0,3.267026,89.0,15240456,4,22,2011
1920,0,4.010441,96.0,2043704,1,23,2006
1921,12000000,9.363482,106.0,32248241,1,29,2015
1922,5000000,8.898523,84.0,86362372,1,1,2014
1923,31115000,8.591238,248.0,71000000,6,12,1963
1924,0,1.218763,100.0,6000000,11,13,2005
1925,65000000,9.170332,145.0,415252786,5,12,2008
1926,0,0.009961,87.0,311245,5,15,1992
1927,28000000,9.765123,127.0,195312802,6,23,1981
1928,26400000,4.330396,155.0,62000000,10,1,2010
1929,25000000,11.872997,93.0,117719158,2,10,2006
1930,28000000,8.808328,137.0,1749201,9,9,2013
1931,65000000,13.268484,159.0,162091208,7,14,1999
1932,0,3.743212,106.0,50892160,8,4,1995
1933,0,5.426921,105.0,51854875,8,15,2012
1934,175000000,9.156877,96.0,173000000,6,9,2007
1935,83000000,6.053595,90.0,59468275,4,28,2000
1936,40000000,10.395472,117.0,123494610,5,21,2014
1937,28000000,13.162168,123.0,14051384,2,5,1998
1938,10000000,5.402262,105.0,25196249,6,7,1991
1939,20000000,12.392754,115.0,20211394,9,12,2008
1940,1500000,6.241185,101.0,22812411,11,16,1984
1941,30000000,5.188399,106.0,24048000,8,4,1995
1942,0,7.834161,80.0,1100000,6,19,2015
1943,1000000,2.392367,78.0,10018,4,28,2006
1944,40000000,7.15606,98.0,26155781,4,7,2004
1945,0,7.798615,108.0,20471382,3,20,1981
1946,1500000,4.173231,111.0,712294,3,25,2005
1947,0,8.471415,86.0,4069826,5,17,2013
1948,25000000,1.862215,117.0,20719451,10,1,2009
1949,0,1.479018,138.0,204,3,10,2006
1950,5000000,8.966129,92.0,6700000,9,12,2016
1951,35000000,10.08043,100.0,85416905,10,15,2008
1952,0,8.164312,128.0,2628241,8,24,2001
1953,0,1.655794,122.0,14836,2,13,2012
1954,6500000,9.3806,105.0,31899000,6,25,1980
1955,0,4.322544,126.0,50021959,4,29,1994
1956,40000000,12.330249,138.0,243240178,12,11,1992
1957,855000,1.121417,96.0,1200000,5,3,1943
1958,42000000,14.007329,104.0,119946358,10,18,1990
1959,4000000,0.737602,90.0,389503,1,1,1995
1960,500000,1.946823,87.0,500000,6,26,2012
1961,24000000,9.526781,126.0,88545092,12,17,1999
1962,0,2.065029,85.0,35456,4,29,2010
1963,0,5.244654,118.0,42647449,1,13,2006
1964,28000000,8.318954,114.0,103173635,12,20,1988
1965,0,0.35233,91.0,7406,5,19,2002
1966,9000000,15.236541,111.0,7936012,11,15,1985
1967,0,9.609726,108.0,11650,2,9,2013
1968,58000000,9.508061,127.0,25928721,12,14,1984
1969,85000000,8.338675,115.0,208076205,2,9,2012
1970,0,7.745083,90.0,343341,8,23,2013
1971,8500000,6.911759,90.0,7500000,9,5,2014
1972,9000000,0.941383,100.0,10364904,10,19,1984
1973,120000000,3.918287,126.0,415440673,7,23,2013
1974,5952000,7.945039,87.0,2120439,2,4,1983
1975,2300000,4.806374,100.0,20000000,5,24,1979
1976,2000000,0.74156,207.0,393816,12,12,2011
1977,80000000,10.385757,114.0,52099090,1,25,2016
1978,10000000,1.192891,85.0,9069,10,16,2009
1979,40000000,9.800232,117.0,30199105,8,23,2000
1980,11715578,6.004257,108.0,21888598,12,12,2008
1981,10000000,5.872794,83.0,4417580,9,13,2011
1982,0,3.199976,112.0,23042200,9,24,1993
1983,54000000,10.301621,127.0,190458706,12,4,1980
1984,0,1.881932,98.0,4176932,1,1,1994
1985,70000000,9.756289,104.0,225990978,12,9,2008
1986,1379375,2.214179,108.0,105097,1,22,2015
1987,40000000,11.690781,140.0,357852395,6,10,2010
1988,0,5.584308,186.0,13200241,11,27,2003
1989,10000000,5.611184,104.0,21486757,8,19,1988
1990,1900000,2.004745,123.0,5900000,7,1,2005
1991,5000000,6.199806,88.0,17768757,10,21,1988
1992,37000000,3.742824,118.0,6482195,10,31,1997
1993,4000000,0.372987,160.0,6000000,1,14,2011
1994,0,6.0955,75.0,4571025,8,12,2014
1995,67000000,11.845918,101.0,47267001,9,20,1996
1996,65000000,13.257467,120.0,235666219,5,6,2015
1997,50000000,18.022579,144.0,69411370,1,13,2016
1998,19000000,4.347079,105.0,44332015,8,1,1997
1999,60000000,13.469862,100.0,119940815,9,2,2003
2000,27000000,12.851984,100.0,27200316,2,27,1998
2001,0,0.43491,97.0,16928137,2,3,1978
2002,0,8.500628,89.0,1250712,1,30,1991
2003,10000000,10.414363,90.0,59217789,7,1,2001
2004,35000000,13.495247,93.0,19165560,4,10,1998
2005,80000000,5.228837,99.0,15071514,8,17,2007
2006,4000000,2.148655,90.0,18591272,12,6,2002
2007,0,12.140733,78.0,11348324,12,22,1995
2008,1114000,2.886254,99.0,2610000,12,26,1933
2009,0,1.592152,89.0,121129,6,6,2007
2010,5000000,0.191539,113.0,340312,8,1,2002
2011,5000000,0.011574,83.0,8153677,8,18,1989
2012,30000000,12.308007,107.0,70200000,6,9,1989
2013,45000000,10.869056,83.0,141220678,7,4,2001
2014,0,0.444226,100.0,100544,3,30,1998
2015,100000000,16.382422,180.0,392000694,12,25,2013
2016,40000000,6.715263,110.0,136000000,3,16,2010
2017,25000000,51.645403,142.0,28341469,9,23,1994
2018,15000000,7.06378,106.0,8138788,9,23,2012
2019,170000000,53.291601,121.0,773328629,7,30,2014
2020,35000000,7.102076,91.0,69307224,7,4,2007
2021,0,5.993691,101.0,5741608,9,28,2007
2022,0,18.577504,100.0,260354,10,21,2016
2023,42000000,10.528173,102.0,46221189,1,13,2012
2024,0,5.32553,96.0,7897645,9,5,2003
2025,20000000,10.044642,96.0,34560577,4,16,2009
2026,3196621,6.704659,116.0,25513752,10,8,2015
2027,1000000,7.314536,95.0,10499694,8,30,1985
2028,440141,0.815203,160.0,2640850,9,28,2007
2029,18000000,8.868558,129.0,23000000,11,14,1980
2030,13000000,14.310479,84.0,35763605,11,9,1990
2031,1200000,8.699428,100.0,112892319,8,14,1975
2032,2000000,0.632261,106.0,4000000,5,24,1938
2033,4,1.914697,89.0,25,12,8,1932
2034,0,7.655603,122.0,15309302,1,27,2006
2035,32000000,5.575992,123.0,152036382,7,5,1996
2036,207000000,19.761164,187.0,550000000,12,14,2005
2037,52000000,18.761467,140.0,355237933,6,30,1995
2038,120000,0.485424,130.0,130000,5,3,2012
2039,15000000,11.672701,126.0,43848069,12,10,1987
2040,25000000,4.439325,102.0,10113733,10,2,2002
2041,0,9.04083,104.0,9234510,9,7,2007
2042,0,5.121894,105.0,262921,4,16,2016
2043,60000000,0.452934,97.0,300228084,9,9,2010
2044,8000000,12.357072,97.0,29010817,1,30,2009
2045,130000000,19.201504,107.0,371940071,10,25,2011
2046,75000000,11.34706,138.0,114660784,3,1,2002
2047,2627000,0.662665,120.0,5363000,3,1,1944
2048,8000000,6.167646,104.0,10130000,4,29,2011
2049,0,6.634939,92.0,6455530,11,19,1982
2050,53000000,11.911173,94.0,139804348,11,20,1997
2051,4000000,11.457298,93.0,22490039,2,8,1979
2052,0,1.656115,110.0,1494399,12,21,1990
2053,40000000,5.361771,111.0,385284817,7,16,2015
2054,0,1.217192,91.0,258464,11,27,1998
2055,134000,5.110716,73.0,4000000,12,5,1942
2056,18000000,8.435642,126.0,57096190,11,21,2007
2057,40000000,11.100597,119.0,285176741,7,14,2005
2058,0,4.607583,106.0,239894,10,7,1999
2059,105000000,10.640864,105.0,347434178,7,30,2013
2060,28000000,10.850442,128.0,8555008,10,11,2013
2061,35000000,7.85217,101.0,32483410,1,22,2008
2062,40000000,9.738371,116.0,161834276,2,3,2000
2063,75000000,20.40426,108.0,288500217,7,23,2004
2064,0,4.84886,87.0,6861102,2,11,2011
2065,25000000,6.636514,100.0,129115,10,31,2014
2066,44000000,14.526049,112.0,12342632,12,25,2014
2067,2000000,5.958138,154.0,20908467,6,16,2000
2068,40000000,8.695893,87.0,46471023,10,23,2009
2069,2000000,2.894009,87.0,4100000,12,15,1984
2070,7500000,6.11959,97.0,143000,4,21,2005
2071,0,7.851263,115.0,10878107,12,19,1963
2072,25000000,10.653446,98.0,15704614,3,17,1989
2073,0,7.046825,129.0,1822250,10,14,2014
2074,50000000,6.506572,121.0,49111202,9,15,2006
2075,1000000,0.594488,112.0,404785,4,19,2007
2076,2900000,7.202832,86.0,74918,3,9,2013
2077,0,0.14603,90.0,4542,8,7,2009
2078,0,1.228145,98.0,1501785,9,6,1991
2079,17000000,7.290872,113.0,17185632,3,6,1987
2080,0,0.245606,75.0,263000,10,13,2016
2081,29000000,8.843365,102.0,98185582,9,11,2003
2082,11000000,5.304376,107.0,49797148,2,16,1989
2083,2000000,2.186683,96.0,2506446,8,2,2002
2084,0,1.95315,102.0,3848034,1,31,2008
2085,6000000,5.648114,97.0,5844868,2,21,1986
2086,0,2.481504,105.0,11000000,9,19,1980
2087,15000000,9.117934,121.0,12036149,11,17,2005
2088,5000000,8.698043,104.0,44030246,9,8,2013
2089,1243000,3.803268,106.0,2841000,12,1,1948
2090,50000000,12.280827,101.0,79958599,3,13,2001
2091,10000000,1.145806,98.0,18,10,8,1993
2092,40000000,5.446745,91.0,22044277,3,7,2012
2093,0,0.960569,98.0,168180,9,10,1993
2094,67000000,8.920545,102.0,25303038,4,19,2007
2095,0,2.711041,118.0,2802459,9,4,2011
2096,0,0.075409,90.0,10068,3,1,2009
2097,0,1.068288,79.0,127251,7,19,1996
2098,140000000,47.326665,143.0,655011224,7,9,2003
2099,120000,5.648187,97.0,182857,8,5,1964
2100,550000,12.146747,95.0,59754601,5,9,1980
2101,13500000,8.995603,124.0,19255873,1,1,2013
2102,134005,2.003832,104.0,1332231,7,15,2011
2103,9900000,25.869883,88.0,157100845,8,25,2016
2104,15000000,11.247957,86.0,107217396,2,4,1994
2105,0,3.508075,93.0,45703,1,29,1999
2106,8000000,5.284805,91.0,426224,9,7,2006
2107,531374,7.970462,96.0,1103757,3,2,1939
2108,8000000,4.518646,99.0,908847,9,7,2007
2109,50000000,16.15818,110.0,161451538,3,17,2005
2110,5000000,8.591834,121.0,502758,5,15,1985
2111,3000000,1.036233,157.0,12000000,2,26,2010
2112,135000000,12.130127,128.0,361832400,11,8,1999
2113,0,5.997712,114.0,24760338,8,25,1993
2114,9000000,6.842274,119.0,25000000,6,23,1976
2115,15000000,6.777326,97.0,37930465,9,20,2012
2116,100000000,6.919314,115.0,242295562,6,21,1996
2117,31000000,6.49968,117.0,185260553,3,8,1996
2118,344,0.158651,104.0,4,9,29,2001
2119,21000000,14.074906,117.0,10011050,9,9,2002
2120,0,1.026053,96.0,2346150,1,12,1990
2121,12000000,11.110376,197.0,60000000,10,6,1960
2122,70000000,10.978188,120.0,161025640,3,20,2013
2123,0,4.248105,120.0,166775,9,7,2014
2124,10000000,6.589304,105.0,45742101,5,17,2005
2125,33000000,12.237571,98.0,77068246,7,7,2016
2126,160000000,11.268531,121.0,164508066,6,13,1997
2127,200000000,185.330992,137.0,863416141,4,19,2017
2128,60000000,8.142251,87.0,93375151,7,4,2001
2129,7000000,11.370288,164.0,8373585,8,12,1988
2130,0,1.051148,94.0,13983,9,6,2013
2131,20000000,14.27281,86.0,78378744,4,11,2013
2132,27000000,10.956665,101.0,129000000,4,26,2002
2133,24000000,13.765241,89.0,99965753,11,21,2007
2134,42000000,5.510805,100.0,11087569,12,2,2010
2135,160000000,12.643312,132.0,300257475,5,5,2004
2136,380000000,27.88772,136.0,1045713802,5,14,2011
2137,0,5.612379,84.0,11567217,3,9,1989
2138,25000000,6.036408,113.0,1037335,2,27,2009
2139,1700000,12.843375,88.0,9700000,6,29,1972
2140,60000000,8.581558,113.0,105200903,1,10,2013
2141,0,3.451518,101.0,4291965,10,27,2006
2142,30000000,19.511221,121.0,84025816,9,17,2015
2143,2000000,10.650752,128.0,4905000,10,22,1960
2144,5000000,5.874458,88.0,15179302,2,28,2013
2145,0,1.797462,96.0,551281,3,1,1996
2146,8000000,9.631158,90.0,22433275,7,6,1988
2147,0,2.643111,91.0,181107,6,14,2012
2148,3200000,11.504558,136.0,33395426,6,12,1968
2149,0,8.761268,90.0,22707064,2,29,2008
2150,40000000,7.622875,99.0,138259062,1,26,2006
2151,5000000,0.414793,0.0,3919731,10,12,2006
2152,27000000,7.436001,80.0,13670688,11,23,1994
2153,10000000,4.468247,84.0,20342161,2,23,2007
2154,0,1.021641,88.0,519204,11,1,1979
2155,3000000,0.878255,99.0,9713500,9,18,2008
2156,14000000,9.071127,100.0,19800000,10,26,1995
2157,68000000,7.694847,136.0,75715436,3,21,2003
2158,8000000,15.206957,89.0,52287414,8,22,1986
2159,50000000,6.936677,119.0,34808403,12,10,2004
2160,3500159,6.262677,112.0,76578641,4,11,2002
2161,0,10.03628,106.0,17671101,10,1,2015
2162,11000000,11.333125,106.0,153083102,6,7,1984
2163,0,7.817811,127.0,38290723,1,11,1995
2164,600000,6.854576,95.0,185898,1,1,1994
2165,60000000,12.975936,124.0,101134059,12,24,2015
2166,14000000,14.443362,108.0,10076790,10,14,2014
2167,50000000,15.874491,107.0,60209334,8,2,1996
2168,103000000,25.085639,100.0,362000072,5,23,2013
2169,0,6.969947,84.0,2500431,8,14,2015
2170,658000,9.072006,90.0,23800000,4,10,1953
